Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
Shankar Mahadevan,0.134,0.83,0.858,7hNYvX0qAKrxtVr1jGDmvR,1.72E-05,6,0.0567,-3.18,0,Gallan Goodiyaan,0.0554,119.974,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,0.949
Shankar Mahadevan,0.0159,0.803,0.931,59nB7okW0qhj6924cjimOH,3.07E-05,1,0.318,-2.471,0,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),0.0554,130.041,https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,0.756
Shankar Mahadevan,0.124,0.677,0.942,3rsx3pDYM3a08O0Yu3Tq6V,0.0132,11,0.0819,-6.105,0,Pretty Woman,0.16,173.991,https://api.spotify.com/v1/tracks/3rsx3pDYM3a08O0Yu3Tq6V,0.598
Shankar Mahadevan,0.687,0.528,0.739,3THVNKs3bdQekA02kK1hWD,5.17E-05,0,0.168,-6.32,0,Kadhale Kadhale,0.0314,128.1,https://api.spotify.com/v1/tracks/3THVNKs3bdQekA02kK1hWD,0.542
Shankar Mahadevan,0.507,0.639,0.471,5JOsGkhl49EoiBQpZLL1SC,1.03E-06,6,0.237,-8.229,0,"Baby Won't You Tell Me (From ""Saaho"")",0.0376,129.796,https://api.spotify.com/v1/tracks/5JOsGkhl49EoiBQpZLL1SC,0.369
Shankar Mahadevan,0.425,0.682,0.608,1DfsxoKqz6M6CSOkX8HpxR,3.69E-05,5,0.122,-9.902,0,"Merke Merke ( From"" Kanda Naal Mudhalai"")",0.0436,79.981,https://api.spotify.com/v1/tracks/1DfsxoKqz6M6CSOkX8HpxR,0.536
Shankar Mahadevan,0.274,0.72,0.91,3otw0R5ZJD3cWI4xV8vHNT,1.92E-05,3,0.469,-5.763,0,Sathyameva Jayathe,0.0839,93,https://api.spotify.com/v1/tracks/3otw0R5ZJD3cWI4xV8vHNT,0.752
Shankar Mahadevan,0.016,0.718,0.941,3x8guKVAWKlFIpFkgRNTZh,5.13E-06,11,0.467,-5.076,0,Choopultho Guchi,0.116,129.918,https://api.spotify.com/v1/tracks/3x8guKVAWKlFIpFkgRNTZh,0.663
Shankar Mahadevan,0.00269,0.764,0.863,6ECucSdJeJmSm3k1k3Vumv,0,2,0.27,-5.414,0,Where's the Party Tonight,0.0416,132.021,https://api.spotify.com/v1/tracks/6ECucSdJeJmSm3k1k3Vumv,0.92
Shankar Mahadevan,0.788,0.573,0.665,7uCaf4UgDNu011w0EzGWvU,0.000817,0,0.0827,-5.827,0,Sarileru Neekevvaru Anthem,0.056,97.659,https://api.spotify.com/v1/tracks/7uCaf4UgDNu011w0EzGWvU,0.354
Shankar Mahadevan,0.295,0.63,0.63,4BTPzhEsyW3blWcxcuhLM0,1.26E-05,4,0.0934,-7.525,1,Mitwa,0.0364,107.103,https://api.spotify.com/v1/tracks/4BTPzhEsyW3blWcxcuhLM0,0.517
Shankar Mahadevan,0.0483,0.637,0.675,78HEXs4YB5SE9JgTHOUdDw,0.00261,2,0.125,-7.817,1,Der Lagi Lekin,0.0296,110.946,https://api.spotify.com/v1/tracks/78HEXs4YB5SE9JgTHOUdDw,0.21
Shankar Mahadevan,0.44,0.531,0.811,6NFAlpTFpLrYBrsFuiloH3,0,2,0.195,-5.474,1,Shiv Tandav Stotram,0.0418,149.897,https://api.spotify.com/v1/tracks/6NFAlpTFpLrYBrsFuiloH3,0.451
Shankar Mahadevan,0.0906,0.813,0.554,2r1CHpKRDdzHGJScn5UqjX,1.23E-06,10,0.0629,-9.105,1,Dil Chahta Hai,0.04,103.953,https://api.spotify.com/v1/tracks/2r1CHpKRDdzHGJScn5UqjX,0.782
Shankar Mahadevan,0.00536,0.647,0.792,0og9wKFGgFFNQnrBe7eisG,5.82E-05,2,0.054,-9.815,1,Uff Teri Adaa,0.0373,132.032,https://api.spotify.com/v1/tracks/0og9wKFGgFFNQnrBe7eisG,0.306
Shankar Mahadevan,0.651,0.719,0.888,3LWvtwgEIzC1wdHiUBoG1v,0,11,0.115,-3.964,1,Breathless - Shankar Mahadevan,0.0539,99.915,https://api.spotify.com/v1/tracks/3LWvtwgEIzC1wdHiUBoG1v,0.54
Shankar Mahadevan,0.728,0.392,0.256,4SuA85PaD8GFTPYwKNYDe1,9.46E-05,0,0.0462,-13.147,1,Maa,0.0369,67.609,https://api.spotify.com/v1/tracks/4SuA85PaD8GFTPYwKNYDe1,0.154
Shankar Mahadevan,0.708,0.549,0.533,0tY8ZIArzjkH6dbXp42ohg,0.00147,2,0.12,-8.41,1,Noor E Khuda,0.0307,114.847,https://api.spotify.com/v1/tracks/0tY8ZIArzjkH6dbXp42ohg,0.216
Shankar Mahadevan,0.694,0.567,0.491,0iKRUwpIAIWQwPqRscG6dE,1.31E-06,8,0.109,-10.123,1,Man Udhan Varyache,0.0399,80.168,https://api.spotify.com/v1/tracks/0iKRUwpIAIWQwPqRscG6dE,0.501
Shankar Mahadevan,0.222,0.752,0.647,5Lw43l88SSLFl0hbeQgjcJ,8.66E-06,8,0.0737,-8.459,1,Varaaha Nathi,0.0501,99.988,https://api.spotify.com/v1/tracks/5Lw43l88SSLFl0hbeQgjcJ,0.784
Shankar Mahadevan,0.726,0.468,0.737,5upmbnXemLfPvs3d2eyHml,0.00272,8,0.0655,-7.274,1,Sajdaa,0.0765,79.448,https://api.spotify.com/v1/tracks/5upmbnXemLfPvs3d2eyHml,0.572
Shankar Mahadevan,0.0169,0.746,0.924,3Qpk2qHree1RTH5lZaKnEK,0.00279,8,0.097,-6.057,1,Desi Girl,0.0442,136.051,https://api.spotify.com/v1/tracks/3Qpk2qHree1RTH5lZaKnEK,0.807
Shankar Mahadevan,0.139,0.739,0.522,0DAGFNb2Mn8jYt69rcRnsY,3.30E-06,7,0.0987,-8.587,1,Neeya Pesiyathu,0.0383,120.02,https://api.spotify.com/v1/tracks/0DAGFNb2Mn8jYt69rcRnsY,0.33
Shankar Mahadevan,0.385,0.708,0.622,4yu94QpCuVlFlfw7LBKRzK,0,6,0.273,-7.019,1,Aarti - Shendur Laal Chadhayo,0.0288,95.045,https://api.spotify.com/v1/tracks/4yu94QpCuVlFlfw7LBKRzK,0.934
Shankar Mahadevan,0.345,0.611,0.598,7IC7D8HIUgBqPiKDpOFBQt,1.18E-05,4,0.183,-8.178,1,Dilbaro,0.0551,177.963,https://api.spotify.com/v1/tracks/7IC7D8HIUgBqPiKDpOFBQt,0.604
Shankar Mahadevan,0.0362,0.765,0.796,3oIWJujQwLjGBG8kZGnJkg,5.12E-05,8,0.249,-7.095,1,Salaam-E-Ishq,0.0537,103.033,https://api.spotify.com/v1/tracks/3oIWJujQwLjGBG8kZGnJkg,0.76
Shankar Mahadevan,0.365,0.484,0.898,72HdutlIHBZJ7WT1xVAAZT,0,0,0.091,-4.132,1,Kajra Re,0.164,91.975,https://api.spotify.com/v1/tracks/72HdutlIHBZJ7WT1xVAAZT,0.68
Shankar Mahadevan,0.0616,0.64,0.743,7o1yzUVkQt2Gto5yYvzo2T,2.01E-05,5,0.25,-6.612,1,Lakshya,0.0524,94.972,https://api.spotify.com/v1/tracks/7o1yzUVkQt2Gto5yYvzo2T,0.727
Shankar Mahadevan,0.699,0.597,0.536,6OPTncdCmi6ZPhEbI0OaXY,0,5,0.112,-8.125,1,Krishna Mahamantra - Hare Krishna,0.0308,95.946,https://api.spotify.com/v1/tracks/6OPTncdCmi6ZPhEbI0OaXY,0.536
Shankar Mahadevan,0.107,0.54,0.879,5XDh3IwOcwrJjqhfxrapxO,2.56E-06,7,0.29,-3.602,1,Monsta Mashup 2019 by DJ Notorious and Lijo George,0.116,105.97,https://api.spotify.com/v1/tracks/5XDh3IwOcwrJjqhfxrapxO,0.513
Shankar Mahadevan,0.0771,0.814,0.407,4b4xkbpRpA8jHbP8GVLYWR,0,2,0.0836,-8.458,1,Chandrullo Unde,0.0698,115.031,https://api.spotify.com/v1/tracks/4b4xkbpRpA8jHbP8GVLYWR,0.413
Shankar Mahadevan,0.22,0.802,0.763,0JX7Es2j556FwtR6YqMKzP,0.000396,0,0.128,-6.456,1,Slow Motion Angreza,0.0336,120.078,https://api.spotify.com/v1/tracks/0JX7Es2j556FwtR6YqMKzP,0.789
Shankar Mahadevan,0.198,0.735,0.39,5RX46i9Az430RvFn2kK9Bt,1.98E-05,4,0.122,-11.071,1,Jeene Ke Ishaare,0.0278,128.041,https://api.spotify.com/v1/tracks/5RX46i9Az430RvFn2kK9Bt,0.555
Shankar Mahadevan,0.21,0.639,0.617,4MnDLNhqL6HuSzFO4b4rvJ,0.00558,4,0.099,-8.897,1,Aaj Kal Zindagi,0.0329,134.95,https://api.spotify.com/v1/tracks/4MnDLNhqL6HuSzFO4b4rvJ,0.405
Shankar Mahadevan,0.375,0.704,0.618,53omYpOxJJ2iBrrBklM2rn,0,6,0.0766,-7.426,1,Sukhakarta Dukhaharta,0.0258,94.999,https://api.spotify.com/v1/tracks/53omYpOxJJ2iBrrBklM2rn,0.939
Shankar Mahadevan,0.421,0.567,0.383,5ELS4KckqA4uxrS8RnxEjv,0,4,0.0873,-11.301,1,Taare Zameen Par,0.0342,143.736,https://api.spotify.com/v1/tracks/5ELS4KckqA4uxrS8RnxEjv,0.33
Shankar Mahadevan,0.471,0.478,0.594,2WQwk9YwLmwyOgDHa2WiVk,0,4,0.0718,-9.752,1,Man Mandira,0.0413,107.636,https://api.spotify.com/v1/tracks/2WQwk9YwLmwyOgDHa2WiVk,0.536
Shankar Mahadevan,0.337,0.753,0.923,4gtLJww6QLeIrFujN8glJg,6.22E-05,7,0.0485,-3.463,1,Shiva Shiva Shankara,0.0454,107.999,https://api.spotify.com/v1/tracks/4gtLJww6QLeIrFujN8glJg,0.727
Shankar Mahadevan,0.00166,0.749,0.734,5zKRKQwLVBT1WDJE7XJrnm,6.48E-06,1,0.108,-7.058,1,Koi Kahe Kehta Rahe,0.0594,131.975,https://api.spotify.com/v1/tracks/5zKRKQwLVBT1WDJE7XJrnm,0.652
Shankar Mahadevan,0.321,0.638,0.812,5gN3uHEvCU4Ui6RBCN1lEA,2.34E-05,2,0.282,-5.622,1,Life Is Crazy,0.0392,139.934,https://api.spotify.com/v1/tracks/5gN3uHEvCU4Ui6RBCN1lEA,0.709
Shankar Mahadevan,0.0768,0.643,0.708,6BMvC9tcX7ZZATrou342hk,0.00404,1,0.0804,-8.517,1,Sapnon Se Bhare Naina,0.0368,145.923,https://api.spotify.com/v1/tracks/6BMvC9tcX7ZZATrou342hk,0.551
Shankar Mahadevan,0.185,0.756,0.806,4oGe5mXMcbtz2Xuxy7eFVZ,1.01E-06,2,0.158,-5.318,1,Thalattum Katre Vaa,0.0483,102.906,https://api.spotify.com/v1/tracks/4oGe5mXMcbtz2Xuxy7eFVZ,0.719
Shankar Mahadevan,0.0875,0.678,0.841,5IvXCYI3LU2BvWtb7KqDrf,0,11,0.0569,-6.573,1,Mourya Re,0.0834,112.981,https://api.spotify.com/v1/tracks/5IvXCYI3LU2BvWtb7KqDrf,0.757
Shankar Mahadevan,0.383,0.466,0.593,0iiKXZoWOO6TCveUlOKluj,5.35E-06,11,0.136,-10.981,1,En Anbay,0.152,110.172,https://api.spotify.com/v1/tracks/0iiKXZoWOO6TCveUlOKluj,0.163
Shekhar Ravjiani,0.257,0.825,0.904,6IYS7wNZxRBvLpwMZDbcdP,1.21E-05,5,0.0715,-5.414,0,Jai Jai Shivshankar,0.0787,129.036,https://api.spotify.com/v1/tracks/6IYS7wNZxRBvLpwMZDbcdP,0.528
Shekhar Ravjiani,0.0738,0.695,0.729,1Ef0TmgS1QrVO6tKHrMMmH,0.000182,6,0.533,-6.274,0,"Ghungroo (From ""War"")",0.0322,118.028,https://api.spotify.com/v1/tracks/1Ef0TmgS1QrVO6tKHrMMmH,0.872
Shekhar Ravjiani,0.163,0.737,0.961,4cFwhwH5ydnHgB0Tv3lZsm,0,10,0.361,-0.155,0,"O Saki Saki (From ""Batla House"")",0.0747,108.014,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,0.567
Shekhar Ravjiani,0.534,0.711,0.295,1hQia6rxgfM1ly2hE3StWp,4.51E-05,0,0.0782,-12.377,0,Ishq Wala Love,0.0334,135.041,https://api.spotify.com/v1/tracks/1hQia6rxgfM1ly2hE3StWp,0.694
Shekhar Ravjiani,0.11,0.799,0.784,0biCSADTAblvLTLtJz4pXO,2.84E-06,4,0.227,-5.207,0,Nashe Si Chadh Gayi,0.0519,96.953,https://api.spotify.com/v1/tracks/0biCSADTAblvLTLtJz4pXO,0.26
Shekhar Ravjiani,0.0408,0.704,0.952,0hgTkEDY9oIG5DPKN39KHP,0,0,0.335,-2.331,0,Ude Dil Befikre,0.0333,106.99,https://api.spotify.com/v1/tracks/0hgTkEDY9oIG5DPKN39KHP,0.902
Shekhar Ravjiani,0.738,0.618,0.707,3gCljMiGFfcum5sOHTMfwZ,0.00442,0,0.0876,-6.554,0,Fakira,0.0398,80.078,https://api.spotify.com/v1/tracks/3gCljMiGFfcum5sOHTMfwZ,0.711
Shekhar Ravjiani,0.634,0.718,0.697,0IudGhdeJZwJ0Ps6ndtQDt,1.53E-05,2,0.0563,-6.474,0,Falak Tak,0.135,143.907,https://api.spotify.com/v1/tracks/0IudGhdeJZwJ0Ps6ndtQDt,0.62
Shekhar Ravjiani,0.00355,0.798,0.752,36Bvu7WkCqIIhikm9nIP5q,1.11E-05,10,0.131,-6.517,0,DNA Mein Dance,0.0509,128.939,https://api.spotify.com/v1/tracks/36Bvu7WkCqIIhikm9nIP5q,0.342
Shekhar Ravjiani,0.343,0.693,0.797,3Uv8BQFN3bQfhkregyMbnx,0.00125,6,0.0673,-7.392,0,My Dil Goes Mmmm,0.0704,90.997,https://api.spotify.com/v1/tracks/3Uv8BQFN3bQfhkregyMbnx,0.706
Shekhar Ravjiani,0.0573,0.778,0.812,6M2UnI1LnXuXlWU54CKmKx,8.28E-06,4,0.243,-8.561,0,Jaane Kyun,0.046,99.962,https://api.spotify.com/v1/tracks/6M2UnI1LnXuXlWU54CKmKx,0.791
Shekhar Ravjiani,0.151,0.365,0.649,3zAXHUL5YcYOA41rruvjy4,0,11,0.121,-5.295,0,Manchala,0.0408,78.398,https://api.spotify.com/v1/tracks/3zAXHUL5YcYOA41rruvjy4,0.453
Shekhar Ravjiani,0.0688,0.747,0.81,4zUPL2OPTO3hgNhjaA1Rjn,0.0405,11,0.0592,-8.352,0,I Hate Luv Storys,0.0541,130.012,https://api.spotify.com/v1/tracks/4zUPL2OPTO3hgNhjaA1Rjn,0.937
Shekhar Ravjiani,0.0159,0.803,0.931,59nB7okW0qhj6924cjimOH,3.07E-05,1,0.318,-2.471,0,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),0.0554,130.041,https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,0.756
Shekhar Ravjiani,0.0482,0.626,0.561,6Sp7azay1NZU4wxlFacWCl,0,9,0.304,-6.644,0,Jab Mila Tu,0.0304,167.916,https://api.spotify.com/v1/tracks/6Sp7azay1NZU4wxlFacWCl,0.794
Shekhar Ravjiani,0.0102,0.69,0.939,3UaP2PQwhA31keZXt7oPLA,0.0288,10,0.12,-6.441,0,The Disco Song,0.0583,125.006,https://api.spotify.com/v1/tracks/3UaP2PQwhA31keZXt7oPLA,0.615
Shekhar Ravjiani,0.0131,0.768,0.952,7LLjVJVJEgK6Tyt1AwL0XQ,0.00471,8,0.24,-2.03,0,"Deedar De (From ""Chhalaang"")",0.075,111.991,https://api.spotify.com/v1/tracks/7LLjVJVJEgK6Tyt1AwL0XQ,0.773
Shekhar Ravjiani,0.201,0.836,0.915,3gLf7ctpqnklhoQfeveBw0,0.00113,6,0.0389,-5.745,0,Ab To Forever,0.0445,109.03,https://api.spotify.com/v1/tracks/3gLf7ctpqnklhoQfeveBw0,0.792
Shekhar Ravjiani,0.11,0.804,0.748,6f7zyAEUCZuvX4Zty62Z5o,0,1,0.0998,-14.163,0,Radha,0.0616,131.989,https://api.spotify.com/v1/tracks/6f7zyAEUCZuvX4Zty62Z5o,0.699
Shekhar Ravjiani,0.121,0.785,0.803,1fL14sJ7Dv1RTMYEnPx9Iw,3.34E-06,4,0.094,-5.596,0,Jatt Ludhiyane Da,0.0558,108.051,https://api.spotify.com/v1/tracks/1fL14sJ7Dv1RTMYEnPx9Iw,0.655
Shekhar Ravjiani,0.25,0.711,0.673,7Hm5FQw1NQtfnTI7JUExaP,0,5,0.214,-5.89,0,Love Mashup,0.0336,109.992,https://api.spotify.com/v1/tracks/7Hm5FQw1NQtfnTI7JUExaP,0.393
Shekhar Ravjiani,0.125,0.657,0.601,2H9SvhMVXSYPxxkQgzkTKp,0.0252,6,0.0885,-8.668,0,Hey Shona,0.0374,75.004,https://api.spotify.com/v1/tracks/2H9SvhMVXSYPxxkQgzkTKp,0.89
Shekhar Ravjiani,0.157,0.845,0.845,69iDTIABXobqbl8zJOp8dq,0,6,0.034,-7.083,0,Punjabi Wedding Song,0.116,106.965,https://api.spotify.com/v1/tracks/69iDTIABXobqbl8zJOp8dq,0.769
Shekhar Ravjiani,0.187,0.68,0.818,6yrIAJ4yMPzq8Vsu1d3CXg,0.419,9,0.289,-9.144,0,Aahista Aahista,0.0382,125.995,https://api.spotify.com/v1/tracks/6yrIAJ4yMPzq8Vsu1d3CXg,0.598
Shekhar Ravjiani,0.0111,0.662,0.943,3Zfi5w9GOw8pOVuHNUYir1,2.83E-05,1,0.11,-7.436,0,Mashup of the Year - DJ Kiran Kamath Remix,0.037,131.977,https://api.spotify.com/v1/tracks/3Zfi5w9GOw8pOVuHNUYir1,0.415
Shekhar Ravjiani,0.105,0.81,0.744,3meosaLOJGuQ6OjxnYR7sI,1.79E-06,0,0.0802,-6.929,0,Dhat Teri Ki,0.0335,120.041,https://api.spotify.com/v1/tracks/3meosaLOJGuQ6OjxnYR7sI,0.96
Shekhar Ravjiani,0.375,0.702,0.843,6TuPGbfbcWxITQnyMy04rU,0.000382,5,0.282,-5.868,0,Jogi Mahi,0.0846,98.028,https://api.spotify.com/v1/tracks/6TuPGbfbcWxITQnyMy04rU,0.872
Shekhar Ravjiani,0.391,0.382,0.632,0gPgdRfB4jdGrlyXS0Vx78,0.000486,8,0.0922,-6.393,1,Khuda Jaane,0.0411,78.936,https://api.spotify.com/v1/tracks/0gPgdRfB4jdGrlyXS0Vx78,0.716
Shekhar Ravjiani,0.565,0.716,0.64,5MnAi6ZF7cE8pAz7wYr9Ta,0.00139,2,0.127,-8.726,1,Dil Diyan Gallan,0.025,105.012,https://api.spotify.com/v1/tracks/5MnAi6ZF7cE8pAz7wYr9Ta,0.485
Shekhar Ravjiani,0.131,0.846,0.786,1bLNqR3bqpyWkwWKECjVrw,0.000384,1,0.0835,-4.607,1,The Hook Up Song,0.0519,106.023,https://api.spotify.com/v1/tracks/1bLNqR3bqpyWkwWKECjVrw,0.523
Shekhar Ravjiani,0.0411,0.807,0.914,0z9lOAVgQT5bysEKZ6Wwbk,0.00105,7,0.292,-5.092,1,"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K., Shaan, Tulsi Kumar)",0.069,114.039,https://api.spotify.com/v1/tracks/0z9lOAVgQT5bysEKZ6Wwbk,0.463
Shekhar Ravjiani,0.495,0.756,0.52,5X5db3FrBOHbibrFKA02MQ,0,6,0.0901,-8.642,1,"Chashni (From ""Bharat"")",0.0341,119.92,https://api.spotify.com/v1/tracks/5X5db3FrBOHbibrFKA02MQ,0.684
Shekhar Ravjiani,0.0728,0.71,0.801,3IzQc4KEAFd8lIc90X7FZr,0,7,0.0744,-4.845,1,The Jawaani Song,0.0896,145.102,https://api.spotify.com/v1/tracks/3IzQc4KEAFd8lIc90X7FZr,0.845
Shekhar Ravjiani,0.0716,0.595,0.739,1gwO79MdYdumgIjxq8eCxB,6.98E-06,5,0.134,-6.733,1,Bahara,0.0359,87.834,https://api.spotify.com/v1/tracks/1gwO79MdYdumgIjxq8eCxB,0.722
Shekhar Ravjiani,0.0235,0.574,0.738,7yEuRloGyxyu1KaWBTPP1Z,2.03E-06,10,0.0959,-5.526,1,"Slow Motion (From ""Bharat"")",0.0958,109.996,https://api.spotify.com/v1/tracks/7yEuRloGyxyu1KaWBTPP1Z,0.307
Shekhar Ravjiani,0.369,0.675,0.579,3tgdOveYac7YMEAQD9sGLf,3.38E-06,4,0.118,-11.976,1,Bulleya,0.0308,97.01,https://api.spotify.com/v1/tracks/3tgdOveYac7YMEAQD9sGLf,0.724
Shekhar Ravjiani,0.232,0.678,0.547,4dPeCbg2Op44s9kwyMS3ZT,0.000176,7,0.0785,-6.89,1,Sadka,0.0286,143.892,https://api.spotify.com/v1/tracks/4dPeCbg2Op44s9kwyMS3ZT,0.579
Shekhar Ravjiani,0.361,0.623,0.595,3xF15SqY32Mno3UUMBirhU,0.000136,7,0.353,-6.342,1,Zehnaseeb,0.0331,78.029,https://api.spotify.com/v1/tracks/3xF15SqY32Mno3UUMBirhU,0.418
Shekhar Ravjiani,0.42,0.585,0.698,3bZPdEskcnMdepwCaDSJRl,3.59E-06,9,0.363,-6.261,1,Bin Tere,0.0392,139.831,https://api.spotify.com/v1/tracks/3bZPdEskcnMdepwCaDSJRl,0.621
Shekhar Ravjiani,0.0166,0.833,0.754,31phvnfUfwzi0nf3dO814j,0,2,0.246,-7.555,1,Vele,0.0513,108.001,https://api.spotify.com/v1/tracks/31phvnfUfwzi0nf3dO814j,0.65
Shekhar Ravjiani,0.0169,0.746,0.924,3Qpk2qHree1RTH5lZaKnEK,0.00279,8,0.097,-6.057,1,Desi Girl,0.0442,136.051,https://api.spotify.com/v1/tracks/3Qpk2qHree1RTH5lZaKnEK,0.807
Shekhar Ravjiani,0.0902,0.719,0.835,7DbE178OOsJfJKyiNObOsw,0.00431,9,0.331,-7.391,1,Kukkad,0.0426,139.985,https://api.spotify.com/v1/tracks/7DbE178OOsJfJKyiNObOsw,0.961
Shekhar Ravjiani,0.479,0.484,0.565,4KCbZcshgibfJSCAkg87Lv,2.13E-06,11,0.105,-7.954,1,Jag Ghoomeya,0.0347,82.653,https://api.spotify.com/v1/tracks/4KCbZcshgibfJSCAkg87Lv,0.607
Shekhar Ravjiani,0.617,0.579,0.713,1fkjRQA8wXPPyxqYLbxuqy,3.33E-05,7,0.118,-7.334,1,Ishq Bulaava,0.0318,159.915,https://api.spotify.com/v1/tracks/1fkjRQA8wXPPyxqYLbxuqy,0.635
Shekhar Ravjiani,0.153,0.622,0.758,7Esjmr77c4SU5IlMtym7Ho,0,7,0.0622,-6.641,1,Khabar Nahi,0.11,90.951,https://api.spotify.com/v1/tracks/7Esjmr77c4SU5IlMtym7Ho,0.436
Shekhar Ravjiani,0.0137,0.705,0.913,7xxxQG1BupSnOBo4qId9kl,0,7,0.329,-6.709,1,Drama Queen,0.0788,145.948,https://api.spotify.com/v1/tracks/7xxxQG1BupSnOBo4qId9kl,0.955
Shekhar Ravjiani,0.876,0.452,0.249,7zG4akZAie70mOCMmtoacS,2.30E-05,0,0.115,-10.163,1,Bin Tere - Reprise,0.0299,149.599,https://api.spotify.com/v1/tracks/7zG4akZAie70mOCMmtoacS,0.419
Shekhar Ravjiani,0.0212,0.825,0.559,2AjGLmuZK1fu21n1IpB9RU,0.000689,1,0.205,-7.907,1,Swag Se Swagat,0.0722,105.957,https://api.spotify.com/v1/tracks/2AjGLmuZK1fu21n1IpB9RU,0.207
Shekhar Ravjiani,0.107,0.54,0.879,5XDh3IwOcwrJjqhfxrapxO,2.56E-06,7,0.29,-3.602,1,Monsta Mashup 2019 by DJ Notorious and Lijo George,0.116,105.97,https://api.spotify.com/v1/tracks/5XDh3IwOcwrJjqhfxrapxO,0.513
Shekhar Ravjiani,0.0728,0.777,0.92,7BIE80fFY0ARACh4HsHXcT,0.0101,6,0.144,-3.918,1,Mumbai Dilli Di Kudiyaan,0.039,134.029,https://api.spotify.com/v1/tracks/7BIE80fFY0ARACh4HsHXcT,0.61
Shekhar Ravjiani,0.0589,0.669,0.866,3kSBSSsXtebECjCggW87yq,0,2,0.0463,-6.628,1,Sultan,0.0499,119.992,https://api.spotify.com/v1/tracks/3kSBSSsXtebECjCggW87yq,0.288
Shekhar Ravjiani,0.00269,0.578,0.857,7JFIDJAi9RoCn0JYavNLRG,0.263,2,0.141,-7.272,1,Shut Up & Bounce,0.0648,121.981,https://api.spotify.com/v1/tracks/7JFIDJAi9RoCn0JYavNLRG,0.904
Shreya Ghoshal,0.927,0.52,0.485,1cmZbGkCEVVAck2MsWpPYQ,0.000466,4,0.159,-6.438,0,Hasi - Female Version,0.0269,143.901,https://api.spotify.com/v1/tracks/1cmZbGkCEVVAck2MsWpPYQ,0.407
Shreya Ghoshal,0.11,0.804,0.748,6f7zyAEUCZuvX4Zty62Z5o,0,1,0.0998,-14.163,0,Radha,0.0616,131.989,https://api.spotify.com/v1/tracks/6f7zyAEUCZuvX4Zty62Z5o,0.699
Shreya Ghoshal,0.166,0.533,0.732,3t3wsY5IdLVzB9WidegJSU,0.000189,7,0.138,-7.901,0,Jeene Laga Hoon,0.0424,90.315,https://api.spotify.com/v1/tracks/3t3wsY5IdLVzB9WidegJSU,0.554
Shreya Ghoshal,0.166,0.533,0.732,3t3wsY5IdLVzB9WidegJSU,0.000189,7,0.138,-7.901,0,Jeene Laga Hoon,0.0424,90.315,https://api.spotify.com/v1/tracks/3t3wsY5IdLVzB9WidegJSU,0.554
Shreya Ghoshal,0.289,0.693,0.956,1vSXwYeKnzsVvekSpqVabx,0,1,0.294,-5.012,0,Chikni Chameli,0.071,90.005,https://api.spotify.com/v1/tracks/1vSXwYeKnzsVvekSpqVabx,0.665
Shreya Ghoshal,0.445,0.62,0.67,6rtFjXnM19hFLm9sK2cUaz,1.74E-06,4,0.0975,-5.795,0,Un Peyarai Sollum,0.064,93.993,https://api.spotify.com/v1/tracks/6rtFjXnM19hFLm9sK2cUaz,0.46
Shreya Ghoshal,0.289,0.743,0.921,7ESM6Qj9JyVtdsAG30mjPO,0.0064,3,0.0402,-5.005,0,Nagada Sang Dhol,0.139,113.268,https://api.spotify.com/v1/tracks/7ESM6Qj9JyVtdsAG30mjPO,0.684
Shreya Ghoshal,0.245,0.609,0.759,23MwjnLi2vYwS9fBuWpIMb,2.84E-05,10,0.207,-9.422,0,Munbe Vaa,0.0336,141.126,https://api.spotify.com/v1/tracks/23MwjnLi2vYwS9fBuWpIMb,0.802
Shreya Ghoshal,0.191,0.65,0.912,1UV1ej70vDBIdPUEJ40ZG1,0,4,0.38,-5.898,0,Song: Dola Re,0.186,130.906,https://api.spotify.com/v1/tracks/1UV1ej70vDBIdPUEJ40ZG1,0.546
Shreya Ghoshal,0.716,0.57,0.442,0aI4SOX8BknvAfOs607FlV,0.000788,2,0.0922,-9.656,0,Neethanae,0.043,73.963,https://api.spotify.com/v1/tracks/0aI4SOX8BknvAfOs607FlV,0.53
Shreya Ghoshal,0.716,0.57,0.442,6VP7HEaqHVFFW0ASZUkwMn,0.000788,2,0.0922,-9.656,0,"Neethanae (From ""Mersal"")",0.043,73.963,https://api.spotify.com/v1/tracks/6VP7HEaqHVFFW0ASZUkwMn,0.53
Shreya Ghoshal,0.479,0.356,0.865,2Rk3SdNdkxKopRotoio2iZ,0,1,0.203,-3.388,0,"Deewani Mastani (From ""Bajirao Mastani"")",0.0663,79.947,https://api.spotify.com/v1/tracks/2Rk3SdNdkxKopRotoio2iZ,0.567
Shreya Ghoshal,0.238,0.549,0.543,5VcsWiyZ7SXC5wlCzn3DUA,0,1,0.209,-6.059,0,Dhoop,0.034,132.096,https://api.spotify.com/v1/tracks/5VcsWiyZ7SXC5wlCzn3DUA,0.25
